DATE;SOURCE_ID;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;MP_FEE_AMOUNT;TAXES_AMOUNT;PAYMENT_METHOD;TRANSACTION_APPROVAL_DATE;BUSINESS_UNIT;SUB_UNIT;BALANCE_AMOUNT;PAYMENT_METHOD_TYPE;PURCHASE_ID
2026-06-06T11:01:52.000-03:00;162011587165;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T11:01:52.000-03:00;;;4301652.51;account_money;
2026-06-06T11:03:02.000-03:00;162011663949;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-06-06T11:03:02.000-03:00;;;4308113.51;bank_transfer;
2026-06-06T11:09:16.000-03:00;162012812605;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T11:09:16.000-03:00;;;4321035.51;account_money;
2026-06-06T11:09:26.000-03:00;162812997824;payment;6461.00;0.00;6500.00;0.00;-39.00;debin_transfer;2026-06-06T11:09:26.000-03:00;;;4327496.51;bank_transfer;
2026-06-06T11:09:30.000-03:00;162012791079;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-06-06T11:09:30.000-03:00;;;4339424.51;account_money;
2026-06-06T11:11:13.000-03:00;162813390588;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-06-06T11:11:13.000-03:00;;;4345388.51;account_money;
2026-06-06T11:14:24.000-03:00;162013697823;payment;35784.00;0.00;36000.00;0.00;-216.00;available_money;2026-06-06T11:14:24.000-03:00;;;4381172.51;account_money;
2026-06-06T11:14:38.000-03:00;162813787430;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-06-06T11:14:38.000-03:00;;;4387136.51;account_money;
2026-06-06T11:15:57.000-03:00;162014003701;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T11:15:57.000-03:00;;;4393597.51;account_money;
2026-06-06T11:16:01.000-03:00;162814072802;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T11:16:01.000-03:00;;;4406519.51;account_money;
2026-06-06T11:16:46.000-03:00;162814163020;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-06-06T11:16:46.000-03:00;;;4418447.51;account_money;
2026-06-06T11:17:48.000-03:00;162814450344;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T11:17:48.000-03:00;;;4424908.51;account_money;
2026-06-06T11:21:41.000-03:00;162014951165;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T11:21:41.000-03:00;;;4431369.51;account_money;
2026-06-06T11:23:50.000-03:00;162815338812;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T11:23:50.000-03:00;;;4444291.51;account_money;
2026-06-06T11:23:55.000-03:00;162815237556;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T11:23:55.000-03:00;;;4457213.51;account_money;
